"","OID_","Field1","Lake","Project","Time","PercentCoverage","Depth","POINT_X","POINT_Y","geometry","id_point","fetch_km","weighted_fetch_km","fetch_km_all","weighted_fetch_km_all"
"443",740,740,"G-Bay","IMRP","2024-09-11T14:45:52Z",0,80,-79.879026,44.844544,c(588588.517898831, 4966292.60066076),443,0.0176725982320037,0.0176725982320037,2.21972783638173,2.21972783638173
"444",741,741,"G-Bay","IMRP","2024-09-11T14:45:59Z",0,70,-79.87902,44.844592,c(588588.918493451, 4966297.93925663),444,0.0176837027087458,0.0176837027087458,2.22056976921887,2.22056976921887
"445",742,742,"G-Bay","IMRP","2024-09-11T14:46:08Z",0,80,-79.879004,44.844659,c(588590.080244453, 4966305.39936182),445,0.0170592327228112,0.0170592327228112,2.23289252977641,2.23289252977641
"446",743,743,"G-Bay","IMRP","2024-09-11T14:46:14Z",0,80,-79.878997,44.844705,c(588590.562930233, 4966310.51687954),446,0.0168512744490267,0.0168512744490267,2.23339854677889,2.23339854677889
"447",744,744,"G-Bay","IMRP","2024-09-11T14:46:19Z",0,70,-79.878994,44.844746,c(588590.73716751, 4966315.07461313),447,0.0168617240477895,0.0168617240477895,2.23390580021714,2.23390580021714
"448",745,745,"G-Bay","IMRP","2024-09-11T14:46:25Z",0,70,-79.878997,44.844793,c(588590.428039915, 4966320.29231039),448,0.0173811685375111,0.0173811685375111,2.23473311523256,2.23473311523256
"449",746,746,"G-Bay","IMRP","2024-09-11T14:46:31Z",0,70,-79.878997,44.844838,c(588590.35906183, 4966325.29111031),449,0.0176470694628924,0.0176470694628924,2.23546075931624,2.23546075931624
"450",747,747,"G-Bay","IMRP","2024-09-11T14:46:38Z",0,60,-79.878994,44.844887,c(588590.521035595, 4966330.73751955),450,0.0176948808746865,0.0176948808746865,2.23580856900011,2.23580856900011
"451",748,748,"G-Bay","IMRP","2024-09-11T14:46:44Z",0,70,-79.878996,44.844932,c(588590.294001801, 4966335.73413854),451,0.0181219321278955,0.0181219321278955,2.23673771479451,2.23673771479451
"452",749,749,"G-Bay","IMRP","2024-09-11T14:46:50Z",0,70,-79.878994,44.8449820000001,c(588590.375414496, 4966341.29054182),452,0.0182562279921105,0.0182562279921105,2.23699782274716,2.23699782274716
"453",750,750,"G-Bay","IMRP","2024-09-11T14:46:57Z",0,70,-79.8789879999999,44.8450300000001,c(588590.776002855, 4966346.62913827),453,0.0180564068652375,0.0180564068652375,2.10980411549123,2.10980411549123
"454",751,751,"G-Bay","IMRP","2024-09-11T14:47:04Z",0,70,-79.8789829999999,44.845084,c(588591.088365617, 4966352.63315098),454,0.0179726150391219,0.0179726150391219,2.11395522968012,2.11395522968012
"455",752,752,"G-Bay","IMRP","2024-09-11T14:47:10Z",0,70,-79.8789839999999,44.84513,c(588590.938826007, 4966357.74194508),455,0.0180556682581847,0.0180556682581847,2.11377360423705,2.11377360423705
"456",753,753,"G-Bay","IMRP","2024-09-11T14:47:19Z",0,80,-79.8789849999999,44.845197,c(588590.757096136, 4966365.18351267),456,0.0174883699702233,0.0174883699702233,2.33920785042102,2.33920785042102
"457",754,754,"G-Bay","IMRP","2024-09-11T14:47:24Z",0,70,-79.878979,44.8452360000001,c(588591.171477796, 4966369.52234931),457,0.0165614574074904,0.0165614574074904,2.33898406340091,2.33898406340091
"458",755,755,"G-Bay","IMRP","2024-09-11T14:47:32Z",0,50,-79.878968,44.845289,c(588591.959534372, 4966375.42182097),458,0.0150735415758351,0.0150735415758351,2.33830796153913,2.33830796153913
"459",756,756,"G-Bay","IMRP","2024-09-11T14:47:37Z",0,60,-79.8789629999999,44.845332,c(588592.288755488, 4966380.20390506),459,0.0142279858696724,0.0142279858696724,2.33735223237339,2.33735223237339
"460",757,757,"G-Bay","IMRP","2024-09-11T14:47:44Z",0,50,-79.8789599999999,44.845379,c(588592.453790114, 4966385.42814595),460,0.0137775800031549,0.0137775800031549,2.33727722197895,2.33727722197895
"461",758,758,"G-Bay","IMRP","2024-09-11T14:48:01Z",0,80,-79.878979,44.8454560000001,c(588590.834243017, 4966393.9609289),461,0.0154206205665148,0.0154206205665148,2.33861868991519,2.33861868991519
"462",759,759,"G-Bay","IMRP","2024-09-11T14:49:04Z",0,80,-79.879027,44.845495,c(588586.981167486, 4966398.24087892),462,0.0193653719239581,0.0193653719239581,2.34137201962786,2.34137201962786
"463",760,760,"G-Bay","IMRP","2024-09-11T14:49:11Z",0,80,-79.879061,44.8455050000001,c(588584.27892393, 4966399.31464803),463,0.0221318430025948,0.0221318430025948,2.34321077996448,2.34321077996448
"464",761,761,"G-Bay","IMRP","2024-09-11T14:49:41Z",NA,NA,-79.8790299999999,44.845622,c(588586.549418367, 4966412.34533351),464,0.0202143148612451,0.0202143148612451,2.34313140290241,2.34313140290241
"465",762,762,"G-Bay","IMRP","2024-09-11T14:50:45Z",NA,NA,-79.87902,44.845605,c(588587.365744197, 4966410.46780245),465,0.0192303157472049,0.0192303157472049,2.34164500662314,2.34164500662314
"466",763,763,"G-Bay","IMRP","2024-09-11T14:54:02Z",0,75,-79.8789879999999,44.845693,c(588589.759707743, 4966420.27813057),466,0.0177899435607108,0.0177899435607108,2.34106039461286,2.34106039461286
"467",764,764,"G-Bay","IMRP","2024-09-11T14:54:12Z",0,70,-79.8789629999999,44.8457230000001,c(588591.689386828, 4966423.63792739),467,0.0162125861808925,0.0162125861808925,2.33862997893322,2.33862997893322
"468",765,765,"G-Bay","IMRP","2024-09-11T14:54:22Z",NA,NA,-79.878947,44.845764,c(588592.890962253, 4966428.2098389),468,0.0155098197620382,0.0155098197620382,2.31020576520189,2.31020576520189
"469",766,766,"G-Bay","IMRP","2024-09-11T14:54:29Z",0,75,-79.878929,44.8458200000001,c(588594.227594368, 4966434.45019876),469,0.0148860824810732,0.0148860824810732,2.00880563602465,2.00880563602465
"470",767,767,"G-Bay","IMRP","2024-09-11T14:54:36Z",0,60,-79.8789159999999,44.8458650000001,c(588595.185954417, 4966439.463177),470,0.0146119415460573,0.0146119415460573,2.0068323820346,2.0068323820346
"471",768,768,"G-Bay","IMRP","2024-09-11T14:54:41Z",0,60,-79.878907,44.8458910000001,c(588595.857334317, 4966442.36118827),471,0.0143827352978031,0.0143827352978031,2.00622795994515,2.00622795994515
"472",769,769,"G-Bay","IMRP","2024-09-11T14:54:48Z",0,50,-79.8788979999999,44.8459300000001,c(588596.50878441, 4966446.70329767),472,0.014398891835134,0.014398891835134,2.22162662797044,2.22162662797044
"473",770,770,"G-Bay","IMRP","2024-09-11T14:54:53Z",0,55,-79.878891,44.845963,c(588597.011379059, 4966450.37671918),473,0.0144615789468522,0.0144615789468522,2.22150658142181,2.22150658142181
"474",771,771,"G-Bay","IMRP","2024-09-11T14:54:58Z",0,50,-79.878888,44.84599,c(588597.207066215, 4966453.37927154),474,0.0147300960933341,0.0147300960933341,2.22163338598452,2.22163338598452
"475",772,772,"G-Bay","IMRP","2024-09-11T14:55:05Z",0,60,-79.878888,44.846029,c(588597.147278129, 4966457.71156568),475,0.0154631042615655,0.0154631042615655,2.22088779584093,2.22088779584093
"476",773,773,"G-Bay","IMRP","2024-09-11T14:55:11Z",0,60,-79.878883,44.8460690000001,c(588597.481087719, 4966462.16039736),476,0.0157142769738691,0.0157142769738691,2.22112582529383,2.22112582529383
"477",774,774,"G-Bay","IMRP","2024-09-11T14:55:20Z",0,70,-79.87888,44.846125,c(588597.632315863, 4966468.38439933),477,0.0161955448656056,0.0161955448656056,2.22226441257439,2.22226441257439
"478",775,775,"G-Bay","IMRP","2024-09-11T14:55:32Z",0,80,-79.878926,44.8461990000001,c(588593.883675982, 4966476.55448275),478,0.0207267458370022,0.0207267458370022,2.22704732801271,2.22704732801271
"479",776,776,"G-Bay","IMRP","2024-09-11T14:55:38Z",0,70,-79.8789429999999,44.8462230000001,c(588592.503443471, 4966479.20197047),479,0.02236316168353,0.02236316168353,2.22946922286427,2.22946922286427
"480",777,777,"G-Bay","IMRP","2024-09-11T14:55:44Z",0,85,-79.878954,44.8462430000001,c(588591.603499267, 4966481.41166383),480,0.0236418114123202,0.0236418114123202,2.23040159156966,2.23040159156966
"481",778,778,"G-Bay","IMRP","2024-09-11T14:55:50Z",0,80,-79.878955,44.8462710000001,c(588591.481550954, 4966484.52093844),481,0.0243462204336147,0.0243462204336147,2.23072621478607,2.23072621478607
"482",779,779,"G-Bay","IMRP","2024-09-11T14:56:03Z",0,85,-79.878945,44.846328,c(588592.184431092, 4966490.86365872),482,0.0249275061065328,0.0249275061065328,2.23051630662979,2.23051630662979
"483",780,780,"G-Bay","IMRP","2024-09-11T14:56:11Z",0,90,-79.8789389999999,44.846349,c(588592.62639356, 4966493.20297594),483,0.0251484002026802,0.0251484002026802,1.84683247496908,1.84683247496908
"484",781,781,"G-Bay","IMRP","2024-09-11T14:56:17Z",0,90,-79.878929,44.8463760000001,c(588593.375260728, 4966496.2131623),484,0.0253569203645772,0.0253569203645772,2.21969914195485,2.21969914195485
"485",782,782,"G-Bay","IMRP","2024-09-11T14:57:02Z",0,85,-79.878866,44.8465330000001,c(588598.113189707, 4966513.72213226),485,0.0268549566258588,0.0268549566258588,2.2178827447019,2.2178827447019
"486",783,783,"G-Bay","IMRP","2024-09-11T14:57:15Z",0,90,-79.878863,44.8465590000001,c(588598.31040626, 4966516.61360051),486,0.0274424653428039,0.0274424653428039,2.21986987730899,2.21986987730899
"487",784,784,"G-Bay","IMRP","2024-09-11T14:57:23Z",0,90,-79.878844,44.8466000000001,c(588599.749033125, 4966521.18878618),487,0.0271339928911338,0.0271339928911338,2.21945746469301,2.21945746469301
"488",785,785,"G-Bay","IMRP","2024-09-11T14:57:29Z",0,80,-79.8788279999999,44.8466300000001,c(588600.96744611, 4966524.53877098),488,0.0267160710118978,0.0267160710118978,2.21918417583301,2.21918417583301
"489",786,786,"G-Bay","IMRP","2024-09-11T14:57:35Z",0,70,-79.87881,44.846658,c(588602.346974737, 4966527.66876846),489,0.026211831522828,0.026211831522828,2.21909337416269,2.21909337416269
"490",787,787,"G-Bay","IMRP","2024-09-11T14:57:40Z",0,70,-79.878794,44.8466790000001,c(588603.579183583, 4966530.01899353),490,0.0256821352140819,0.0256821352140819,2.21860499105668,2.21860499105668
"491",788,788,"G-Bay","IMRP","2024-09-11T14:57:46Z",0,70,-79.878768,44.846703,c(588605.597044728, 4966532.71337948),491,0.0245387313075654,0.0245387313075654,2.21699291510107,2.21699291510107
"492",789,789,"G-Bay","IMRP","2024-09-11T14:57:52Z",0,70,-79.87875,44.846732,c(588606.975035974, 4966535.95446253),492,0.0243264863654058,0.0243264863654058,2.21336178042734,2.21336178042734
"493",790,790,"G-Bay","IMRP","2024-09-11T14:58:07Z",0,65,-79.878754,44.8468260000001,c(588606.514811193, 4966546.39204067),493,0.0285548761020477,0.0285548761020477,2.21619733097961,2.21619733097961
"494",791,791,"G-Bay","IMRP","2024-09-11T14:58:13Z",0,60,-79.878756,44.8468510000001,c(588606.318430192, 4966549.16697121),494,0.0297939554675593,0.0297939554675593,2.21665386156205,2.21665386156205
"495",792,792,"G-Bay","IMRP","2024-09-11T14:58:23Z",0,50,-79.878752,44.846885,c(588606.582400447, 4966552.94820652),495,0.0309783664955773,0.0309783664955773,2.51509454391625,2.51509454391625
"496",793,793,"G-Bay","IMRP","2024-09-11T14:58:29Z",0,50,-79.878745,44.846908,c(588607.100310988, 4966555.5107848),496,0.0314479919249865,0.0314479919249865,2.51516347805151,2.51516347805151
"497",794,794,"G-Bay","IMRP","2024-09-11T15:00:19Z",0,80,-79.878686,44.847088,c(588611.486786534, 4966575.57034756),497,0.0314627326532067,0.0314627326532067,1.99801071713126,1.99801071713126
"498",795,795,"G-Bay","IMRP","2024-09-11T15:00:31Z",0,80,-79.878689,44.8471010000001,c(588611.229778984, 4966577.01117347),498,0.0318950775339084,0.0318950775339084,1.99813519035744,1.99813519035744
"499",796,796,"G-Bay","IMRP","2024-09-11T15:00:39Z",0,80,-79.878656,44.8471250000001,c(588613.800794335, 4966579.71319807),499,0.0296439797149059,0.0296439797149059,1.95616280309957,1.95616280309957
"500",797,797,"G-Bay","IMRP","2024-09-11T15:00:46Z",0,75,-79.878607,44.8471480000001,c(588617.637735709, 4966582.32159321),500,0.0261244759490557,0.0261244759490557,1.95397154071691,1.95397154071691
"501",798,798,"G-Bay","IMRP","2024-09-11T15:00:51Z",0,65,-79.8785589999999,44.8471740000001,c(588621.39104882, 4966585.26215323),501,0.0227727372021605,0.0227727372021605,1.95014217693254,1.95014217693254
"502",799,799,"G-Bay","IMRP","2024-09-11T15:00:57Z",0,80,-79.878526,44.847198,c(588623.962056563, 4966587.96418203),502,0.0205799235094838,0.0205799235094838,1.96229786591562,1.96229786591562
"503",800,800,"G-Bay","IMRP","2024-09-11T15:01:03Z",0,40,-79.878507,44.847226,c(588625.420583782, 4966591.09527608),503,0.0195755732255429,0.0195755732255429,1.9617430040326,1.9617430040326
"504",801,801,"G-Bay","IMRP","2024-09-11T15:01:18Z",0,40,-79.878485,44.8472780000001,c(588627.079376393, 4966596.89567123),504,0.0188272478926116,0.0188272478926116,1.68096387195161,1.68096387195161
"505",802,802,"G-Bay","IMRP","2024-09-11T15:01:23Z",0,50,-79.878487,44.8473060000001,c(588626.878386289, 4966600.00385494),505,0.0195848400750752,0.0195848400750752,1.68126319500172,1.68126319500172
"506",803,803,"G-Bay","IMRP","2024-09-11T15:01:27Z",10,50,-79.8784909999999,44.847336,c(588626.516280264, 4966603.33202565),506,0.0206027034611726,0.0206027034611726,1.96279336243345,1.96279336243345
"507",804,804,"G-Bay","IMRP","2024-09-11T15:01:32Z",10,50,-79.8785,44.8473740000001,c(588625.746783897, 4966607.5434174),507,0.0223279205015862,0.0223279205015862,1.96263168120996,1.96263168120996
"508",805,805,"G-Bay","IMRP","2024-09-11T15:01:42Z",40,70,-79.878525,44.847455,c(588623.646956215, 4966616.51398692),508,0.0267593423481516,0.0267593423481516,1.96323879535245,1.96323879535245
"509",806,806,"G-Bay","IMRP","2024-09-11T15:01:54Z",20,70,-79.878543,44.8475010000001,c(588622.153976821, 4966621.60423647),509,0.0288980360910135,0.0288980360910135,1.96341590795032,1.96341590795032
"510",807,807,"G-Bay","IMRP","2024-09-11T15:02:23Z",10,75,-79.878562,44.8475250000001,c(588620.61571284, 4966624.24953659),510,0.030528393771466,0.030528393771466,1.96376177156855,1.96376177156855
"511",808,808,"G-Bay","IMRP","2024-09-11T15:02:31Z",0,70,-79.87857,44.847561,c(588619.928313416, 4966628.23985101),511,0.0303899193020173,0.0303899193020173,1.96374987153688,1.96374987153688
"512",809,809,"G-Bay","IMRP","2024-09-11T15:02:38Z",0,70,-79.8785789999999,44.8475960000001,c(588619.163424179, 4966632.11799012),512,0.0287081187341367,0.0287081187341367,1.96376284693379,1.96376284693379
"513",810,810,"G-Bay","IMRP","2024-09-11T15:02:44Z",10,70,-79.878588,44.847634,c(588618.393935318, 4966636.32938281),513,0.0264770436115116,0.0264770436115116,1.96363599029476,1.96363599029476
"514",811,811,"G-Bay","IMRP","2024-09-11T15:02:52Z",10,65,-79.8786019999999,44.84768,c(588617.21705986, 4966641.42399715),514,0.0239900205746221,0.0239900205746221,1.96374071326741,1.96374071326741
"515",812,812,"G-Bay","IMRP","2024-09-11T15:02:58Z",15,70,-79.87862,44.847721,c(588615.731757774, 4966645.95882576),515,0.0221537950224902,0.0221537950224902,1.96391305332777,1.96391305332777
"516",813,813,"G-Bay","IMRP","2024-09-11T15:03:05Z",30,70,-79.878654,44.8477730000001,c(588612.965208963, 4966651.69813072),516,0.0208273590487549,0.0208273590487549,1.9650305029831,1.9650305029831
"517",814,814,"G-Bay","IMRP","2024-09-11T15:03:13Z",40,55,-79.878702,44.8478230000001,c(588609.095399113, 4966657.19999673),517,0.0210987218979706,0.0210987218979706,1.96705355458907,1.96705355458907
"518",815,815,"G-Bay","IMRP","2024-09-11T15:03:22Z",40,50,-79.878755,44.8478670000001,c(588604.839676913, 4966662.02990433),518,0.0223194423695193,0.0223194423695193,1.97347270701848,1.97347270701848
"519",816,816,"G-Bay","IMRP","2024-09-11T15:03:30Z",25,40,-79.8788079999999,44.8479080000001,c(588600.588560606, 4966666.5265612),519,0.0237100953825561,0.0237100953825561,1.97564765362843,1.97564765362843
"520",817,817,"G-Bay","IMRP","2024-09-11T15:03:39Z",25,50,-79.878859,44.847948,c(588596.497030472, 4966670.91431759),520,0.0250172693741314,0.0250172693741314,1.97401694679441,1.97401694679441
"521",818,818,"G-Bay","IMRP","2024-09-11T15:03:57Z",10,60,-79.878969,44.8479760000001,c(588587.76151356, 4966673.90471969),521,0.0311735360715863,0.0311735360715863,1.97880562643118,1.97880562643118
"522",819,819,"G-Bay","IMRP","2024-09-11T15:04:03Z",0,70,-79.879013,44.847969,c(588584.295208118, 4966673.07914588),522,0.0346744888873457,0.0346744888873457,1.98152258727701,1.98152258727701
"523",820,820,"G-Bay","IMRP","2024-09-11T15:04:10Z",0,70,-79.879048,44.8479600000001,c(588581.543179601, 4966672.04121899),523,0.0376551780215251,0.0376551780215251,1.98262582896802,1.98262582896802
"524",821,821,"G-Bay","IMRP","2024-09-11T15:04:16Z",0,60,-79.87908,44.847949,c(588579.031286578, 4966670.78439553),524,0.040533995673403,0.040533995673403,1.98393977634573,1.98393977634573
"525",822,822,"G-Bay","IMRP","2024-09-11T15:04:21Z",0,60,-79.879111,44.8479340000001,c(588576.604547288, 4966669.08432546),525,0.0435636181254404,0.0435636181254404,2.0117548515127,2.0117548515127
"526",823,823,"G-Bay","IMRP","2024-09-11T15:04:27Z",NA,NA,-79.879137,44.8479120000001,c(588574.583653986, 4966666.61211663),526,0.046626693273326,0.046626693273326,2.01293999251401,2.01293999251401
"527",824,824,"G-Bay","IMRP","2024-09-11T15:04:32Z",50,70,-79.879151,44.8478840000001,c(588573.520239325, 4966663.48648561),527,0.0491714260580374,0.0491714260580374,2.01380136829466,2.01380136829466
"528",825,825,"G-Bay","IMRP","2024-09-11T15:04:46Z",40,80,-79.87916,44.8478380000001,c(588572.879530804, 4966658.3667855),528,0.0523835570883367,0.0523835570883367,2.01499712426041,2.01499712426041
"529",826,826,"G-Bay","IMRP","2024-09-11T15:04:54Z",50,100,-79.8791459999999,44.8477970000001,c(588574.048704711, 4966653.82758592),529,0.0536944567025267,0.0536944567025267,2.01538708232937,2.01538708232937
"530",827,827,"G-Bay","IMRP","2024-09-11T15:05:43Z",20,85,-79.878866,44.847627,c(588596.435992515, 4966635.24855914),530,0.0447011566337358,0.0447011566337358,1.98314688754342,1.98314688754342
"531",828,828,"G-Bay","IMRP","2024-09-11T15:05:49Z",10,75,-79.878816,44.8476160000001,c(588600.404058316, 4966634.08116231),531,0.042207418504203,0.042207418504203,1.98033248626266,1.98033248626266
"532",829,829,"G-Bay","IMRP","2024-09-11T15:05:55Z",10,75,-79.878779,44.8475980000001,c(588603.355545529, 4966632.1219971),532,0.0410724977184739,0.0410724977184739,1.97836080019477,1.97836080019477
"533",830,830,"G-Bay","IMRP","2024-09-11T15:06:01Z",0,75,-79.8787619999999,44.8475690000001,c(588604.743418566, 4966628.91908901),533,0.0421172146259179,0.0421172146259179,1.97655049282754,1.97655049282754
"534",831,831,"G-Bay","IMRP","2024-09-11T15:06:09Z",10,75,-79.878771,44.847536,c(588604.082798266, 4966625.24348418),534,0.0449359346284123,0.0449359346284123,1.97758785321938,1.97758785321938
"535",832,832,"G-Bay","IMRP","2024-09-11T15:06:14Z",15,100,-79.87879,44.8475100000001,c(588602.621202824, 4966622.33456383),535,0.04761544223893,0.04761544223893,1.97942646405911,1.97942646405911
"536",833,833,"G-Bay","IMRP","2024-09-11T15:11:54Z",0,80,-79.8789619999999,44.8449880000001,c(588592.89510147, 4966341.99194508),536,0.0157132837068315,0.0157132837068315,2.10711770568326,2.10711770568326
"537",834,834,"G-Bay","IMRP","2024-09-11T15:12:07Z",0,80,-79.878972,44.844879,c(588592.271909513, 4966329.87283529),537,0.0158749577167625,0.0158749577167625,2.23392448248319,2.23392448248319
"538",835,835,"G-Bay","IMRP","2024-09-11T15:12:13Z",0,80,-79.878981,44.8448300000001,c(588591.635770113, 4966324.41988289),538,0.0163105957517635,0.0163105957517635,2.23417964020165,2.23417964020165
"539",836,836,"G-Bay","IMRP","2024-09-11T15:12:31Z",0,100,-79.8790079999999,44.844661,c(588589.761066487, 4966305.61716873),539,0.0173975884983042,0.0173975884983042,2.2331134779484,2.2331134779484
"540",837,837,"G-Bay","IMRP","2024-09-11T15:12:48Z",5,100,-79.878996,44.844542,c(588590.891811573, 4966292.41120647),540,0.0152444535931806,0.0152444535931806,2.21822314025088,2.21822314025088
"541",838,838,"G-Bay","IMRP","2024-09-11T15:12:57Z",5,80,-79.8789859999999,44.8444920000001,c(588591.758736622, 4966286.86788968),541,0.0139287574856634,0.0139287574856634,2.21626251587864,2.21626251587864
"542",839,839,"G-Bay","IMRP","2024-09-11T15:13:05Z",5,80,-79.8789859999999,44.8444400000001,c(588591.83844492, 4966281.091499),542,0.013431244369586,0.013431244369586,2.21534101699934,2.21534101699934
"543",840,840,"G-Bay","IMRP","2024-09-11T15:13:13Z",15,75,-79.8789839999999,44.8443950000001,c(588592.065480073, 4966276.09488044),543,0.0129393027877911,0.0129393027877911,2.43760241787156,2.43760241787156
"544",841,841,"G-Bay","IMRP","2024-09-11T15:13:21Z",0,70,-79.8789829999999,44.8443520000001,c(588592.210421212, 4966271.31934027),544,0.0125892574758187,0.0125892574758187,2.43752635200812,2.43752635200812
"545",842,842,"G-Bay","IMRP","2024-09-11T15:13:28Z",0,70,-79.878992,44.844318,c(588591.551281291, 4966267.53265494),545,0.0131011085546288,0.0131011085546288,2.4373569028728,2.4373569028728
"546",843,843,"G-Bay","IMRP","2024-09-11T15:13:34Z",0,70,-79.8790049999999,44.844275,c(588590.58982153, 4966262.74184785),546,0.0138787508820647,0.0138787508820647,2.45030309079952,2.45030309079952
"547",844,844,"G-Bay","IMRP","2024-09-11T15:13:41Z",0,80,-79.8790099999999,44.8442230000001,c(588590.2743848, 4966256.96000494),547,0.0138457415727759,0.0138457415727759,2.44988587084977,2.44988587084977
"548",845,845,"G-Bay","IMRP","2024-09-11T15:13:47Z",0,80,-79.879021,44.8441710000001,c(588589.484774807, 4966251.17161923),548,0.013965910420123,0.013965910420123,2.44967417301799,2.44967417301799
"549",846,846,"G-Bay","IMRP","2024-09-11T15:13:53Z",0,80,-79.879038,44.844121,c(588588.217924735, 4966245.59885976),549,0.0144691941888462,0.0144691941888462,2.44981084395421,2.44981084395421
"550",847,847,"G-Bay","IMRP","2024-09-11T15:13:59Z",0,70,-79.879047,44.844068,c(588587.587901605, 4966239.70157092),550,0.0142831320074678,0.0142831320074678,2.4494611625843,2.4494611625843
"551",848,848,"G-Bay","IMRP","2024-09-11T15:14:05Z",0,60,-79.879045,44.8440220000001,c(588587.816466325, 4966234.59386813),551,0.0133389735034253,0.0133389735034253,2.43708278624151,2.43708278624151
"552",849,849,"G-Bay","IMRP","2024-09-11T15:14:10Z",0,60,-79.879048,44.8439760000001,c(588587.649886181, 4966229.48071311),552,0.0127936766729645,0.0127936766729645,2.43643600587134,2.43643600587134
"553",850,850,"G-Bay","IMRP","2024-09-11T15:14:16Z",0,60,-79.879062,44.8439270000001,c(588586.618583972, 4966224.02231002),553,0.013074706716036,0.013074706716036,2.44896268163038,2.44896268163038
"554",851,851,"G-Bay","IMRP","2024-09-11T15:14:22Z",0,60,-79.879079,44.843875,c(588585.354790508, 4966218.22738261),554,0.0135438859715856,0.0135438859715856,2.06073945478981,2.06073945478981
